Time of Scrape,Player Name,Team,Position,Game Start Date,Opponent,Strikeout Predictions
2023-07-05 15:02:22,Lance Lynn,CWS,P,"Jul 05, 2023",TOR,6.0
2023-07-05 15:02:22,Patrick Sandoval,LAA,P,"Jul 05, 2023",SD,4.5
2023-07-05 15:02:22,Seth Lugo,SD,P,"Jul 05, 2023",LAA,5.0
2023-07-05 15:02:23,Alex Cobb,SF,P,"Jul 05, 2023",SEA,5.0
2023-07-05 15:02:23,Kodai Senga,NYM,P,"Jul 05, 2023",ARI,5.5
2023-07-05 15:02:23,Tommy Henry,ARI,P,"Jul 05, 2023",NYM,4.0
2023-07-05 15:02:23,Osvaldo Bido,PIT,P,"Jul 05, 2023",LAD,4.0
2023-07-05 15:02:23,Bobby Miller,LAD,P,"Jul 05, 2023",PIT,6.0
2023-07-05 16:03:00,Eduardo Rodriguez,DET,P,"Jul 05, 2023",OAK,5.0
2023-07-05 16:03:01,Taijuan Walker,PHI,P,"Jul 05, 2023",TB,4.5
2023-07-05 16:03:01,Bryan Hoeing,MIA,P,"Jul 05, 2023",STL,3.0
2023-07-05 16:03:01,Dean Kremer,BAL,P,"Jul 05, 2023",NYY,5.0
2023-07-05 16:03:01,Randy Vásquez,NYY,P,"Jul 05, 2023",BAL,4.5
2023-07-05 16:03:01,Graham Ashcraft,CIN,P,"Jul 05, 2023",WSH,3.5
2023-07-05 16:03:01,Josiah Gray,WSH,P,"Jul 05, 2023",CIN,5.0
2023-07-05 16:03:01,Michael Soroka,ATL,P,"Jul 05, 2023",CLE,3.5
2023-07-05 16:03:01,Cal Quantrill,CLE,P,"Jul 05, 2023",ATL,3.0
2023-07-05 16:03:02,Brayan Bello,BOS,P,"Jul 05, 2023",TEX,4.5
2023-07-05 16:03:02,Jon Gray,TEX,P,"Jul 05, 2023",BOS,5.0
2023-07-05 16:03:02,Alec Marsh,KC,P,"Jul 05, 2023",MIN,5.0
2023-07-05 16:03:02,Pablo López,MIN,P,"Jul 05, 2023",KC,7.5
2023-07-05 16:03:02,Adrian Houser,MIL,P,"Jul 05, 2023",CHC,4.0
2023-07-05 16:03:02,Justin Steele,CHC,P,"Jul 05, 2023",MIL,6.0
2023-07-05 16:03:02,José Berríos,TOR,P,"Jul 05, 2023",CWS,4.5
2023-07-05 16:03:03,Lance Lynn,CWS,P,"Jul 05, 2023",TOR,6.0
2023-07-05 16:03:03,Patrick Sandoval,LAA,P,"Jul 05, 2023",SD,5.0
2023-07-05 16:03:03,Seth Lugo,SD,P,"Jul 05, 2023",LAA,5.0
2023-07-05 16:03:03,Alex Cobb,SF,P,"Jul 05, 2023",SEA,5.0
2023-07-05 16:03:03,Kodai Senga,NYM,P,"Jul 05, 2023",ARI,5.5
2023-07-05 16:03:03,Tommy Henry,ARI,P,"Jul 05, 2023",NYM,4.0
2023-07-05 16:03:03,Osvaldo Bido,PIT,P,"Jul 05, 2023",LAD,4.0
2023-07-05 16:03:03,Bobby Miller,LAD,P,"Jul 05, 2023",PIT,6.0
2023-07-06 01:06:19,Brandon Williamson,CIN,P,"Jul 06, 2023",WSH,3.5
2023-07-06 01:06:19,MacKenzie Gore,WSH,P,"Jul 06, 2023",CIN,6.0
2023-07-06 01:06:19,Hogan Harris,OAK,P,"Jul 06, 2023",DET,4.0
2023-07-06 01:06:19,Michael Lorenzen,DET,P,"Jul 06, 2023",OAK,5.0
2023-07-06 01:06:19,Marcus Stroman,CHC,P,"Jul 06, 2023",MIL,5.0
2023-07-06 01:06:19,Freddy Peralta,MIL,P,"Jul 06, 2023",CHC,6.5
2023-07-06 01:06:20,Jack Flaherty,STL,P,"Jul 06, 2023",MIA,5.5
2023-07-06 01:06:20,Eury Pérez,MIA,P,"Jul 06, 2023",STL,6.0
2023-07-06 01:06:20,Kyle Bradish,BAL,P,"Jul 06, 2023",NYY,5.5
2023-07-06 01:06:20,Luis Severino,NYY,P,"Jul 06, 2023",BAL,5.0
2023-07-06 01:06:20,Jordan Lyles,KC,P,"Jul 06, 2023",CLE,3.0
2023-07-06 01:06:20,Tanner Bibee,CLE,P,"Jul 06, 2023",KC,6.0
2023-07-06 01:06:20,Nathan Eovaldi,TEX,P,"Jul 06, 2023",BOS,5.0
2023-07-06 01:06:20,Kutter Crawford,BOS,P,"Jul 06, 2023",TEX,4.5
2023-07-06 01:06:21,Carlos Carrasco,NYM,P,"Jul 06, 2023",ARI,4.0
2023-07-06 01:06:21,Ryne Nelson,ARI,P,"Jul 06, 2023",NYM,4.0
2023-07-06 01:06:21,Johan Oviedo,PIT,P,"Jul 06, 2023",LAD,4.5
2023-07-06 01:06:21,Julio Urías,LAD,P,"Jul 06, 2023",PIT,5.0
2023-07-06 02:01:57,Brandon Williamson,CIN,P,"Jul 06, 2023",WSH,3.5
2023-07-06 02:01:57,MacKenzie Gore,WSH,P,"Jul 06, 2023",CIN,6.0
2023-07-06 02:01:57,Hogan Harris,OAK,P,"Jul 06, 2023",DET,4.0
2023-07-06 02:01:57,Michael Lorenzen,DET,P,"Jul 06, 2023",OAK,5.0
2023-07-06 02:01:57,Marcus Stroman,CHC,P,"Jul 06, 2023",MIL,5.0
2023-07-06 02:01:57,Freddy Peralta,MIL,P,"Jul 06, 2023",CHC,6.5
2023-07-06 02:01:57,Jack Flaherty,STL,P,"Jul 06, 2023",MIA,5.5
2023-07-06 02:01:57,Eury Pérez,MIA,P,"Jul 06, 2023",STL,6.0
2023-07-06 02:01:57,Kyle Bradish,BAL,P,"Jul 06, 2023",NYY,5.5
2023-07-06 02:01:58,Luis Severino,NYY,P,"Jul 06, 2023",BAL,5.0
2023-07-06 02:01:58,Jordan Lyles,KC,P,"Jul 06, 2023",CLE,3.0
2023-07-06 02:01:58,Tanner Bibee,CLE,P,"Jul 06, 2023",KC,6.0
2023-07-06 02:01:58,Nathan Eovaldi,TEX,P,"Jul 06, 2023",BOS,5.0
2023-07-06 02:01:58,Kutter Crawford,BOS,P,"Jul 06, 2023",TEX,4.5
2023-07-06 02:01:58,Carlos Carrasco,NYM,P,"Jul 06, 2023",ARI,4.0
2023-07-06 02:01:58,Ryne Nelson,ARI,P,"Jul 06, 2023",NYM,4.0
2023-07-06 02:01:58,Johan Oviedo,PIT,P,"Jul 06, 2023",LAD,4.5
2023-07-06 02:01:58,Julio Urías,LAD,P,"Jul 06, 2023",PIT,5.0
2023-07-06 03:02:45,Brandon Williamson,CIN,P,"Jul 06, 2023",WSH,3.5
2023-07-06 03:02:45,MacKenzie Gore,WSH,P,"Jul 06, 2023",CIN,6.0
2023-07-06 03:02:46,Hogan Harris,OAK,P,"Jul 06, 2023",DET,4.0
2023-07-06 03:02:46,Michael Lorenzen,DET,P,"Jul 06, 2023",OAK,5.0
2023-07-06 03:02:46,Marcus Stroman,CHC,P,"Jul 06, 2023",MIL,5.0
2023-07-06 03:02:46,Freddy Peralta,MIL,P,"Jul 06, 2023",CHC,6.5
2023-07-06 03:02:46,Jack Flaherty,STL,P,"Jul 06, 2023",MIA,5.5
2023-07-06 03:02:46,Eury Pérez,MIA,P,"Jul 06, 2023",STL,6.0
2023-07-06 03:02:46,Kyle Bradish,BAL,P,"Jul 06, 2023",NYY,5.5
2023-07-06 03:02:46,Luis Severino,NYY,P,"Jul 06, 2023",BAL,5.0
2023-07-06 03:02:46,Jordan Lyles,KC,P,"Jul 06, 2023",CLE,3.0
2023-07-06 03:02:47,Tanner Bibee,CLE,P,"Jul 06, 2023",KC,6.0
2023-07-06 03:02:47,Nathan Eovaldi,TEX,P,"Jul 06, 2023",BOS,5.0
2023-07-06 03:02:47,Kutter Crawford,BOS,P,"Jul 06, 2023",TEX,4.5
2023-07-06 03:02:47,Carlos Carrasco,NYM,P,"Jul 06, 2023",ARI,4.0
2023-07-06 03:02:47,Ryne Nelson,ARI,P,"Jul 06, 2023",NYM,4.0
2023-07-06 03:02:47,Johan Oviedo,PIT,P,"Jul 06, 2023",LAD,4.5
2023-07-06 03:02:47,Julio Urías,LAD,P,"Jul 06, 2023",PIT,5.0
2023-07-06 04:03:21,Brandon Williamson,CIN,P,"Jul 06, 2023",WSH,3.5
2023-07-06 04:03:21,MacKenzie Gore,WSH,P,"Jul 06, 2023",CIN,6.0
2023-07-06 04:03:22,Hogan Harris,OAK,P,"Jul 06, 2023",DET,4.0
2023-07-06 04:03:22,Michael Lorenzen,DET,P,"Jul 06, 2023",OAK,5.0
2023-07-06 04:03:22,Marcus Stroman,CHC,P,"Jul 06, 2023",MIL,5.0
2023-07-06 04:03:22,Freddy Peralta,MIL,P,"Jul 06, 2023",CHC,6.5
2023-07-06 04:03:22,Jack Flaherty,STL,P,"Jul 06, 2023",MIA,5.5
2023-07-06 04:03:22,Eury Pérez,MIA,P,"Jul 06, 2023",STL,6.0
2023-07-06 04:03:22,Kyle Bradish,BAL,P,"Jul 06, 2023",NYY,5.5
2023-07-06 04:03:22,Luis Severino,NYY,P,"Jul 06, 2023",BAL,5.0
2023-07-06 04:03:22,Jordan Lyles,KC,P,"Jul 06, 2023",CLE,3.0
2023-07-06 04:03:22,Tanner Bibee,CLE,P,"Jul 06, 2023",KC,6.0
2023-07-06 04:03:23,Nathan Eovaldi,TEX,P,"Jul 06, 2023",BOS,5.0
2023-07-06 04:03:23,Kutter Crawford,BOS,P,"Jul 06, 2023",TEX,4.5
2023-07-06 04:03:23,Carlos Carrasco,NYM,P,"Jul 06, 2023",ARI,4.0
2023-07-06 04:03:23,Ryne Nelson,ARI,P,"Jul 06, 2023",NYM,4.0
2023-07-06 04:03:23,Johan Oviedo,PIT,P,"Jul 06, 2023",LAD,4.5
2023-07-06 04:03:23,Julio Urías,LAD,P,"Jul 06, 2023",PIT,5.0
2023-07-06 05:04:05,Brandon Williamson,CIN,P,"Jul 06, 2023",WSH,3.5
2023-07-06 05:04:05,MacKenzie Gore,WSH,P,"Jul 06, 2023",CIN,6.0
2023-07-06 05:04:06,Hogan Harris,OAK,P,"Jul 06, 2023",DET,4.0
2023-07-06 05:04:06,Michael Lorenzen,DET,P,"Jul 06, 2023",OAK,5.0
2023-07-06 05:04:06,Marcus Stroman,CHC,P,"Jul 06, 2023",MIL,5.0
2023-07-06 05:04:06,Freddy Peralta,MIL,P,"Jul 06, 2023",CHC,6.5
2023-07-06 05:04:06,Jack Flaherty,STL,P,"Jul 06, 2023",MIA,5.5
2023-07-06 05:04:06,Eury Pérez,MIA,P,"Jul 06, 2023",STL,6.0
2023-07-06 05:04:06,Kyle Bradish,BAL,P,"Jul 06, 2023",NYY,5.5
2023-07-06 05:04:07,Luis Severino,NYY,P,"Jul 06, 2023",BAL,5.0
2023-07-06 05:04:07,Jordan Lyles,KC,P,"Jul 06, 2023",CLE,3.0
2023-07-06 05:04:07,Tanner Bibee,CLE,P,"Jul 06, 2023",KC,6.0
2023-07-06 05:04:07,Nathan Eovaldi,TEX,P,"Jul 06, 2023",BOS,5.0
2023-07-06 05:04:07,Kutter Crawford,BOS,P,"Jul 06, 2023",TEX,4.5
2023-07-06 05:04:07,Carlos Carrasco,NYM,P,"Jul 06, 2023",ARI,4.0
2023-07-06 05:04:07,Ryne Nelson,ARI,P,"Jul 06, 2023",NYM,4.0
2023-07-06 05:04:07,Johan Oviedo,PIT,P,"Jul 06, 2023",LAD,4.5
2023-07-06 05:04:07,Julio Urías,LAD,P,"Jul 06, 2023",PIT,5.0
2023-07-06 06:04:41,Brandon Williamson,CIN,P,"Jul 06, 2023",WSH,3.5
2023-07-06 06:04:41,MacKenzie Gore,WSH,P,"Jul 06, 2023",CIN,6.0
2023-07-06 06:04:41,Hogan Harris,OAK,P,"Jul 06, 2023",DET,4.0
2023-07-06 06:04:42,Michael Lorenzen,DET,P,"Jul 06, 2023",OAK,5.0
2023-07-06 06:04:42,Marcus Stroman,CHC,P,"Jul 06, 2023",MIL,5.0
2023-07-06 06:04:42,Freddy Peralta,MIL,P,"Jul 06, 2023",CHC,6.5
2023-07-06 06:04:42,Jack Flaherty,STL,P,"Jul 06, 2023",MIA,5.5
2023-07-06 06:04:42,Eury Pérez,MIA,P,"Jul 06, 2023",STL,6.0
2023-07-06 06:04:42,Kyle Bradish,BAL,P,"Jul 06, 2023",NYY,5.5
2023-07-06 06:04:42,Luis Severino,NYY,P,"Jul 06, 2023",BAL,5.0
2023-07-06 06:04:42,Jordan Lyles,KC,P,"Jul 06, 2023",CLE,3.0
2023-07-06 06:04:43,Tanner Bibee,CLE,P,"Jul 06, 2023",KC,6.0
2023-07-06 06:04:43,Nathan Eovaldi,TEX,P,"Jul 06, 2023",BOS,5.0
2023-07-06 06:04:43,Kutter Crawford,BOS,P,"Jul 06, 2023",TEX,4.5
2023-07-06 06:04:43,Carlos Carrasco,NYM,P,"Jul 06, 2023",ARI,4.0
2023-07-06 06:04:43,Ryne Nelson,ARI,P,"Jul 06, 2023",NYM,4.0
2023-07-06 06:04:43,Johan Oviedo,PIT,P,"Jul 06, 2023",LAD,4.5
2023-07-06 06:04:43,Julio Urías,LAD,P,"Jul 06, 2023",PIT,5.0
2023-07-06 07:05:25,Brandon Williamson,CIN,P,"Jul 06, 2023",WSH,3.5
2023-07-06 07:05:25,MacKenzie Gore,WSH,P,"Jul 06, 2023",CIN,6.0
2023-07-06 07:05:25,Hogan Harris,OAK,P,"Jul 06, 2023",DET,4.0
2023-07-06 07:05:25,Michael Lorenzen,DET,P,"Jul 06, 2023",OAK,5.0
2023-07-06 07:05:25,Marcus Stroman,CHC,P,"Jul 06, 2023",MIL,5.0
2023-07-06 07:05:25,Freddy Peralta,MIL,P,"Jul 06, 2023",CHC,6.5
2023-07-06 07:05:26,Jack Flaherty,STL,P,"Jul 06, 2023",MIA,5.5
2023-07-06 07:05:26,Eury Pérez,MIA,P,"Jul 06, 2023",STL,6.0
2023-07-06 07:05:26,Kyle Bradish,BAL,P,"Jul 06, 2023",NYY,5.5
2023-07-06 07:05:26,Luis Severino,NYY,P,"Jul 06, 2023",BAL,5.0
2023-07-06 07:05:26,Jordan Lyles,KC,P,"Jul 06, 2023",CLE,3.0
2023-07-06 07:05:26,Tanner Bibee,CLE,P,"Jul 06, 2023",KC,6.0
2023-07-06 07:05:26,Nathan Eovaldi,TEX,P,"Jul 06, 2023",BOS,5.0
2023-07-06 07:05:26,Kutter Crawford,BOS,P,"Jul 06, 2023",TEX,4.5
2023-07-06 07:05:26,Carlos Carrasco,NYM,P,"Jul 06, 2023",ARI,4.0
2023-07-06 07:05:27,Ryne Nelson,ARI,P,"Jul 06, 2023",NYM,4.0
2023-07-06 07:05:27,Johan Oviedo,PIT,P,"Jul 06, 2023",LAD,4.5
2023-07-06 07:05:27,Julio Urías,LAD,P,"Jul 06, 2023",PIT,5.0
2023-07-06 08:06:13,Brandon Williamson,CIN,P,"Jul 06, 2023",WSH,3.5
2023-07-06 08:06:13,MacKenzie Gore,WSH,P,"Jul 06, 2023",CIN,6.0
2023-07-06 08:06:13,Hogan Harris,OAK,P,"Jul 06, 2023",DET,4.0
2023-07-06 08:06:13,Michael Lorenzen,DET,P,"Jul 06, 2023",OAK,5.0
2023-07-06 08:06:13,Marcus Stroman,CHC,P,"Jul 06, 2023",MIL,5.0
2023-07-06 08:06:13,Freddy Peralta,MIL,P,"Jul 06, 2023",CHC,6.5
2023-07-06 08:06:14,José Berríos,TOR,P,"Jul 06, 2023",CWS,4.5
2023-07-06 08:06:14,Lance Lynn,CWS,P,"Jul 06, 2023",TOR,6.0
2023-07-06 08:06:14,Cristopher Sánchez,PHI,P,"Jul 06, 2023",TB,4.0
2023-07-06 08:06:14,Jack Flaherty,STL,P,"Jul 06, 2023",MIA,5.5
2023-07-06 08:06:14,Eury Pérez,MIA,P,"Jul 06, 2023",STL,6.0
2023-07-06 08:06:14,Kyle Bradish,BAL,P,"Jul 06, 2023",NYY,5.5
2023-07-06 08:06:14,Luis Severino,NYY,P,"Jul 06, 2023",BAL,5.0
2023-07-06 08:06:14,Jordan Lyles,KC,P,"Jul 06, 2023",CLE,3.0
2023-07-06 08:06:14,Tanner Bibee,CLE,P,"Jul 06, 2023",KC,6.0
2023-07-06 08:06:14,Nathan Eovaldi,TEX,P,"Jul 06, 2023",BOS,5.0
2023-07-06 08:06:15,Kutter Crawford,BOS,P,"Jul 06, 2023",TEX,4.5
2023-07-06 08:06:15,Carlos Carrasco,NYM,P,"Jul 06, 2023",ARI,4.0
2023-07-06 08:06:15,Ryne Nelson,ARI,P,"Jul 06, 2023",NYM,4.0
2023-07-06 08:06:15,Johan Oviedo,PIT,P,"Jul 06, 2023",LAD,4.5
2023-07-06 08:06:15,Julio Urías,LAD,P,"Jul 06, 2023",PIT,5.0
2023-07-06 09:07:00,Brandon Williamson,CIN,P,"Jul 06, 2023",WSH,3.5
2023-07-06 09:07:01,MacKenzie Gore,WSH,P,"Jul 06, 2023",CIN,6.0
2023-07-06 09:07:01,Hogan Harris,OAK,P,"Jul 06, 2023",DET,4.0
2023-07-06 09:07:01,Michael Lorenzen,DET,P,"Jul 06, 2023",OAK,5.0
2023-07-06 09:07:01,Marcus Stroman,CHC,P,"Jul 06, 2023",MIL,5.0
2023-07-06 09:07:01,Freddy Peralta,MIL,P,"Jul 06, 2023",CHC,7.0
2023-07-06 09:07:01,José Berríos,TOR,P,"Jul 06, 2023",CWS,4.5
2023-07-06 09:07:01,Lance Lynn,CWS,P,"Jul 06, 2023",TOR,6.0
2023-07-06 09:07:02,Cristopher Sánchez,PHI,P,"Jul 06, 2023",TB,4.0
2023-07-06 09:07:02,Jack Flaherty,STL,P,"Jul 06, 2023",MIA,5.5
2023-07-06 09:07:02,Eury Pérez,MIA,P,"Jul 06, 2023",STL,6.0
2023-07-06 09:07:02,Kyle Bradish,BAL,P,"Jul 06, 2023",NYY,5.5
2023-07-06 09:07:02,Luis Severino,NYY,P,"Jul 06, 2023",BAL,5.0
2023-07-06 09:07:02,Jordan Lyles,KC,P,"Jul 06, 2023",CLE,3.0
2023-07-06 09:07:02,Tanner Bibee,CLE,P,"Jul 06, 2023",KC,6.0
2023-07-06 09:07:02,Nathan Eovaldi,TEX,P,"Jul 06, 2023",BOS,5.0
2023-07-06 09:07:02,Kutter Crawford,BOS,P,"Jul 06, 2023",TEX,4.5
2023-07-06 09:07:02,Carlos Carrasco,NYM,P,"Jul 06, 2023",ARI,4.0
2023-07-06 09:07:03,Ryne Nelson,ARI,P,"Jul 06, 2023",NYM,4.0
2023-07-06 09:07:03,Johan Oviedo,PIT,P,"Jul 06, 2023",LAD,4.5
2023-07-06 09:07:03,Julio Urías,LAD,P,"Jul 06, 2023",PIT,5.0
2023-07-06 10:07:46,Brandon Williamson,CIN,P,"Jul 06, 2023",WSH,3.5
2023-07-06 10:07:46,MacKenzie Gore,WSH,P,"Jul 06, 2023",CIN,6.0
2023-07-06 10:07:46,Hogan Harris,OAK,P,"Jul 06, 2023",DET,4.0
2023-07-06 10:07:46,Michael Lorenzen,DET,P,"Jul 06, 2023",OAK,4.5
2023-07-06 10:07:46,Marcus Stroman,CHC,P,"Jul 06, 2023",MIL,5.0
2023-07-06 10:07:46,Freddy Peralta,MIL,P,"Jul 06, 2023",CHC,7.0
2023-07-06 10:07:47,José Berríos,TOR,P,"Jul 06, 2023",CWS,4.5
2023-07-06 10:07:47,Lance Lynn,CWS,P,"Jul 06, 2023",TOR,6.0
2023-07-06 10:07:47,Cristopher Sánchez,PHI,P,"Jul 06, 2023",TB,3.5
2023-07-06 10:07:47,Jack Flaherty,STL,P,"Jul 06, 2023",MIA,5.5
2023-07-06 10:07:47,Eury Pérez,MIA,P,"Jul 06, 2023",STL,6.0
2023-07-06 10:07:47,Kyle Bradish,BAL,P,"Jul 06, 2023",NYY,5.5
2023-07-06 10:07:47,Luis Severino,NYY,P,"Jul 06, 2023",BAL,5.0
2023-07-06 10:07:47,Jordan Lyles,KC,P,"Jul 06, 2023",CLE,3.0
2023-07-06 10:07:47,Tanner Bibee,CLE,P,"Jul 06, 2023",KC,6.0
2023-07-06 10:07:47,Nathan Eovaldi,TEX,P,"Jul 06, 2023",BOS,5.0
2023-07-06 10:07:48,Kutter Crawford,BOS,P,"Jul 06, 2023",TEX,4.5
2023-07-06 10:07:48,Carlos Carrasco,NYM,P,"Jul 06, 2023",ARI,4.0
2023-07-06 10:07:48,Ryne Nelson,ARI,P,"Jul 06, 2023",NYM,4.0
2023-07-06 10:07:48,Johan Oviedo,PIT,P,"Jul 06, 2023",LAD,4.5
2023-07-06 10:07:48,Julio Urías,LAD,P,"Jul 06, 2023",PIT,5.0
2023-07-06 14:10:03,José Berríos,TOR,P,"Jul 06, 2023",CWS,5.0
2023-07-06 14:10:03,Lance Lynn,CWS,P,"Jul 06, 2023",TOR,6.0
2023-07-06 14:10:04,Cristopher Sánchez,PHI,P,"Jul 06, 2023",TB,4.0
2023-07-06 14:10:04,Jack Flaherty,STL,P,"Jul 06, 2023",MIA,5.5
2023-07-06 14:10:04,Eury Pérez,MIA,P,"Jul 06, 2023",STL,6.0
2023-07-06 14:10:04,Kyle Bradish,BAL,P,"Jul 06, 2023",NYY,5.5
2023-07-06 14:10:04,Luis Severino,NYY,P,"Jul 06, 2023",BAL,5.0
2023-07-06 14:10:04,Jordan Lyles,KC,P,"Jul 06, 2023",CLE,3.0
2023-07-06 14:10:04,Tanner Bibee,CLE,P,"Jul 06, 2023",KC,6.0
2023-07-06 14:10:04,Nathan Eovaldi,TEX,P,"Jul 06, 2023",BOS,5.0
2023-07-06 14:10:05,Kutter Crawford,BOS,P,"Jul 06, 2023",TEX,4.5
2023-07-06 14:10:05,George Kirby,SEA,P,"Jul 06, 2023",HOU,4.5
2023-07-06 14:10:05,Ronel Blanco,HOU,P,"Jul 06, 2023",SEA,5.5
2023-07-06 14:10:05,Carlos Carrasco,NYM,P,"Jul 06, 2023",ARI,4.0
2023-07-06 14:10:05,Ryne Nelson,ARI,P,"Jul 06, 2023",NYM,4.0
2023-07-06 14:10:05,Johan Oviedo,PIT,P,"Jul 06, 2023",LAD,4.5
2023-07-06 14:10:05,Julio Urías,LAD,P,"Jul 06, 2023",PIT,5.0
2023-07-07 01:20:44,Charlie Morton,ATL,P,"Jul 07, 2023",TB,6.5
2023-07-07 01:20:44,Tyler Glasnow,TB,P,"Jul 07, 2023",ATL,8.0
2023-07-07 01:20:45,Zack Wheeler,PHI,P,"Jul 07, 2023",MIA,6.5
2023-07-07 01:20:45,Sandy Alcantara,MIA,P,"Jul 07, 2023",PHI,6.0
2023-07-07 01:20:45,Alek Manoah,TOR,P,"Jul 07, 2023",DET,4.5
2023-07-07 01:20:45,Alex Faedo,DET,P,"Jul 07, 2023",TOR,3.5
2023-07-07 01:20:45,Jameson Taillon,CHC,P,"Jul 07, 2023",NYY,5.0
2023-07-07 01:20:45,Carlos Rodón,NYY,P,"Jul 07, 2023",CHC,6.0
2023-07-07 01:20:45,Cody Bradford,TEX,P,"Jul 07, 2023",WSH,4.0
2023-07-07 01:20:45,Trevor Williams,WSH,P,"Jul 07, 2023",TEX,3.5
2023-07-07 01:20:45,Daniel Lynch,KC,P,"Jul 07, 2023",CLE,3.5
2023-07-07 01:20:46,Aaron Civale,CLE,P,"Jul 07, 2023",KC,5.5
2023-07-07 01:20:46,Cole Irvin,BAL,P,"Jul 07, 2023",MIN,4.0
2023-07-07 01:20:46,Bailey Ober,MIN,P,"Jul 07, 2023",BAL,6.0
2023-07-07 01:20:46,Andrew Abbott,CIN,P,"Jul 07, 2023",MIL,7.0
2023-07-07 01:20:46,Corbin Burnes,MIL,P,"Jul 07, 2023",CIN,7.0
2023-07-07 01:20:46,Luis Castillo,SEA,P,"Jul 07, 2023",HOU,6.0
2023-07-07 01:20:46,Hunter Brown,HOU,P,"Jul 07, 2023",SEA,6.0
2023-07-07 01:20:46,Jordan Montgomery,STL,P,"Jul 07, 2023",CWS,5.5
2023-07-07 01:20:46,Dylan Cease,CWS,P,"Jul 07, 2023",STL,7.0
2023-07-07 01:20:47,Justin Verlander,NYM,P,"Jul 07, 2023",SD,5.5
2023-07-07 01:20:47,Yu Darvish,SD,P,"Jul 07, 2023",NYM,5.5
2023-07-07 01:20:47,Griffin Canning,LAA,P,"Jul 07, 2023",LAD,6.0
2023-07-07 01:20:47,Tony Gonsolin,LAD,P,"Jul 07, 2023",LAA,6.0
2023-07-07 02:07:19,Charlie Morton,ATL,P,"Jul 07, 2023",TB,6.5
2023-07-07 02:07:19,Tyler Glasnow,TB,P,"Jul 07, 2023",ATL,8.0
2023-07-07 02:07:20,Zack Wheeler,PHI,P,"Jul 07, 2023",MIA,6.5
2023-07-07 02:07:20,Sandy Alcantara,MIA,P,"Jul 07, 2023",PHI,6.0
2023-07-07 02:07:20,Alek Manoah,TOR,P,"Jul 07, 2023",DET,4.5
2023-07-07 02:07:20,Alex Faedo,DET,P,"Jul 07, 2023",TOR,3.5
2023-07-07 02:07:20,Jameson Taillon,CHC,P,"Jul 07, 2023",NYY,5.0
2023-07-07 02:07:20,Carlos Rodón,NYY,P,"Jul 07, 2023",CHC,6.0
2023-07-07 02:07:20,Cody Bradford,TEX,P,"Jul 07, 2023",WSH,4.0
2023-07-07 02:07:20,Trevor Williams,WSH,P,"Jul 07, 2023",TEX,3.5
2023-07-07 02:07:21,Daniel Lynch,KC,P,"Jul 07, 2023",CLE,3.5
2023-07-07 02:07:21,Aaron Civale,CLE,P,"Jul 07, 2023",KC,5.5
2023-07-07 02:07:21,Cole Irvin,BAL,P,"Jul 07, 2023",MIN,4.0
2023-07-07 02:07:21,Bailey Ober,MIN,P,"Jul 07, 2023",BAL,6.0
2023-07-07 02:07:21,Andrew Abbott,CIN,P,"Jul 07, 2023",MIL,7.0
2023-07-07 02:07:21,Corbin Burnes,MIL,P,"Jul 07, 2023",CIN,7.0
2023-07-07 02:07:21,Luis Castillo,SEA,P,"Jul 07, 2023",HOU,6.0
2023-07-07 02:07:21,Hunter Brown,HOU,P,"Jul 07, 2023",SEA,6.0
2023-07-07 02:07:21,Jordan Montgomery,STL,P,"Jul 07, 2023",CWS,5.5
2023-07-07 02:07:22,Dylan Cease,CWS,P,"Jul 07, 2023",STL,7.0
2023-07-07 02:07:22,Justin Verlander,NYM,P,"Jul 07, 2023",SD,5.5
2023-07-07 02:07:22,Yu Darvish,SD,P,"Jul 07, 2023",NYM,5.5
2023-07-07 02:07:22,Griffin Canning,LAA,P,"Jul 07, 2023",LAD,6.0
2023-07-07 02:07:22,Tony Gonsolin,LAD,P,"Jul 07, 2023",LAA,6.0
2023-07-07 02:21:36,Charlie Morton,ATL,P,"Jul 07, 2023",TB,6.5
2023-07-07 02:21:36,Tyler Glasnow,TB,P,"Jul 07, 2023",ATL,8.0
2023-07-07 02:21:36,Zack Wheeler,PHI,P,"Jul 07, 2023",MIA,6.5
2023-07-07 02:21:36,Sandy Alcantara,MIA,P,"Jul 07, 2023",PHI,6.0
2023-07-07 02:21:36,Alek Manoah,TOR,P,"Jul 07, 2023",DET,4.5
2023-07-07 02:21:36,Alex Faedo,DET,P,"Jul 07, 2023",TOR,3.5
2023-07-07 02:21:36,Jameson Taillon,CHC,P,"Jul 07, 2023",NYY,5.0
2023-07-07 02:21:37,Carlos Rodón,NYY,P,"Jul 07, 2023",CHC,6.0
2023-07-07 02:21:37,Cody Bradford,TEX,P,"Jul 07, 2023",WSH,4.0
2023-07-07 02:21:37,Trevor Williams,WSH,P,"Jul 07, 2023",TEX,3.5
2023-07-07 02:21:37,Daniel Lynch,KC,P,"Jul 07, 2023",CLE,3.5
2023-07-07 02:21:37,Aaron Civale,CLE,P,"Jul 07, 2023",KC,5.5
2023-07-07 02:21:37,Cole Irvin,BAL,P,"Jul 07, 2023",MIN,4.0
2023-07-07 02:21:37,Bailey Ober,MIN,P,"Jul 07, 2023",BAL,6.0
